datestop,sex,race,age,city
08252004,M,B,25,BROOKLYN
09032004,M,B,20,BROOKLYN
09032004,M,B,20,BROOKLYN
09052004,M,B,19,BROOKLYN
09072004,Z,Z,24,BROOKLYN
09092004,M,B,22,BROOKLYN
09092004,M,B,25,BROOKLYN
09102004,M,B,33,BROOKLYN
09102004,M,B,15,BROOKLYN
09102004,M,B,24,BROOKLYN
09112004,F,B,25,BROOKLYN
09142004,M,B,16,BROOKLYN
09142004,M,B,17,BROOKLYN
09142004,M,B,20,BROOKLYN
09142004,M,B,16,BROOKLYN
09142004,M,B,16,BROOKLYN
09192004,M,B,18,BROOKLYN
09212004,M,B,17,BROOKLYN
09222004,M,W,20,BROOKLYN
09222004,M,W,20,BROOKLYN
09242004,M,B,15,BROOKLYN
09242004,M,B,15,BROOKLYN
09242004,M,B,16,BROOKLYN
09302004,Z,Z,24,BROOKLYN
10022004,M,B,25,BROOKLYN
10022004,M,B,25,BROOKLYN
10032004,M,B,55,BROOKLYN
10032004,M,Q,21,BROOKLYN
10122004,Z,Z,24,BROOKLYN
10242004,M,Q,30,BROOKLYN
10282004,M,B,26,BROOKLYN
11012004,M,Q,40,BROOKLYN
11052004,M,B,25,BROOKLYN
11112004,M,Z,24,BROOKLYN
11122004,M,B,24,BROOKLYN
11162004,M,P,18,BROOKLYN
11222004,M,B,25,BROOKLYN
12022004,M,P,19,BROOKLYN
12042004,M,Q,19,BROOKLYN
12272004,F,B,37,BROOKLYN
01272004,M,B,28,BROOKLYN
02052004,M,P,58,BROOKLYN
02072004,M,B,18,BROOKLYN
05232004,M,B,15,BROOKLYN
10122004,Z,Z,19,BROOKLYN
02172004,M,B,14,BROOKLYN
02192004,M,B,13,BROOKLYN
02192004,M,Q,36,BROOKLYN
02262004,M,W,41,BROOKLYN
03092004,F,Q,18,BROOKLYN
07042004,M,B,35,BROOKLYN
10122004,Z,Z,22,BROOKLYN
10122004,Z,Z,24,BROOKLYN
10122004,Z,Z,19,BROOKLYN
01202004,M,B,38,BROOKLYN
01232004,M,B,20,BROOKLYN
02192004,M,B,27,BROOKLYN
03022004,M,B,15,BROOKLYN
03202004,M,Q,25,BROOKLYN
04152004,M,B,12,BROOKLYN
04152004,Z,B,13,BROOKLYN
04152004,Z,Z,14,BROOKLYN
07152004,M,B,37,BROOKLYN
10172004,M,B,23,BROOKLYN
02112004,M,Z,17,BROOKLYN
02142004,M,B,18,BROOKLYN
05072004,M,Q,17,BROOKLYN
10282004,M,Z,18,BROOKLYN
01012004,M,B,44,BROOKLYN
01012004,M,B,44,BROOKLYN
01012004,M,P,28,BROOKLYN
01022004,M,B,19,BROOKLYN
01032004,M,Q,33,BROOKLYN
01072004,M,B,25,BROOKLYN
01072004,M,B,24,BROOKLYN
01072004,Z,Z,18,BROOKLYN
01142004,M,B,24,BROOKLYN
01152004,M,B,34,BROOKLYN
01162004,M,B,33,BROOKLYN
01162004,M,Q,39,BROOKLYN
01182004,M,B,30,BROOKLYN
01192004,M,B,18,BROOKLYN
01202004,M,P,36,BROOKLYN
01202004,M,P,28,BROOKLYN
01222004,M,B,47,BROOKLYN
01232004,M,B,42,BROOKLYN
01232004,M,B,19,BROOKLYN
01252004,M,B,20,BROOKLYN
02092004,M,B,42,BROOKLYN
02092004,M,Z,16,BROOKLYN
02112004,M,B,38,BROOKLYN
02112004,M,B,39,BROOKLYN
02172004,M,B,21,BROOKLYN
02172004,M,B,37,BROOKLYN
02172004,M,B,45,BROOKLYN
02172004,M,Q,45,BROOKLYN
02202004,M,B,58,BROOKLYN
02232004,Z,Z,19,BROOKLYN
02272004,M,B,34,BROOKLYN
02272004,M,B,21,BROOKLYN
02272004,Z,Z,19,BROOKLYN
03032004,M,B,27,BROOKLYN
03092004,F,B,42,BROOKLYN
03102004,F,B,17,BROOKLYN
03102004,M,B,23,BROOKLYN
03122004,Z,Z,55,BROOKLYN
03132004,M,B,32,BROOKLYN
03192004,M,Z,26,BROOKLYN
03302004,M,B,28,BROOKLYN
04062004,M,Q,33,BROOKLYN
04192004,M,B,25,BROOKLYN
04212004,M,B,21,BROOKLYN
04212004,M,B,21,BROOKLYN
04212004,Z,Z,20,BROOKLYN
04212004,Z,Z,23,BROOKLYN
04212004,Z,Z,17,BROOKLYN
04252004,M,B,59,BROOKLYN
04262004,M,Q,15,BROOKLYN
04272004,M,B,20,BROOKLYN
04282004,M,B,20,BROOKLYN
04282004,Z,Z,39,BROOKLYN
05032004,M,Q,41,BROOKLYN
05042004,F,B,42,BROOKLYN
05052004,M,W,18,BROOKLYN
05062004,M,Q,31,BROOKLYN
05062004,M,Q,27,BROOKLYN
06012004,M,B,34,BROOKLYN
06022004,Z,Z,47,BROOKLYN
06102004,F,Q,33,BROOKLYN
06102004,M,B,34,BROOKLYN
06212004,M,B,24,BROOKLYN
06222004,M,B,17,BROOKLYN
06272004,M,B,21,BROOKLYN
06272004,M,B,24,BROOKLYN
06272004,M,B,17,BROOKLYN
07032004,M,B,30,BROOKLYN
07042004,M,B,22,BROOKLYN
07072004,M,B,20,BROOKLYN
07092004,M,B,20,BROOKLYN
07112004,M,Q,30,BROOKLYN
07222004,F,Q,41,BROOKLYN
07222004,M,B,34,BROOKLYN
07282004,M,B,35,BROOKLYN
08242004,F,B,20,BROOKLYN
08242004,M,B,27,BROOKLYN
08252004,M,B,15,BROOKLYN
09022004,F,B,17,BROOKLYN
09042004,M,B,19,BROOKLYN
09092004,M,P,24,BROOKLYN
09302004,M,Q,15,BROOKLYN
10032004,M,Q,56,BROOKLYN
10262004,M,B,14,BROOKLYN
10312004,F,B,42,BROOKLYN
10312004,M,B,44,BROOKLYN
11012004,M,Q,34,BROOKLYN
11042004,M,B,22,BROOKLYN
11042004,M,B,18,BROOKLYN
11042004,M,B,20,BROOKLYN
11072004,M,B,35,BROOKLYN
11072004,M,B,16,BROOKLYN
11102004,M,B,33,BROOKLYN
11102004,M,B,38,BROOKLYN
12262004,M,B,48,BROOKLYN
03272004,M,Q,21,BROOKLYN
01162004,F,B,16,BROOKLYN
01162004,M,B,14,BROOKLYN
01312004,Z,Z,20,BROOKLYN
02112004,M,Z,25,BROOKLYN
07202004,M,B,16,BROOKLYN
11142004,M,B,46,BROOKLYN
02062004,M,Q,51,BROOKLYN
02102004,M,Q,33,BROOKLYN
02182004,M,B,26,BROOKLYN
02222004,M,Q,23,BROOKLYN
02222004,M,Q,19,BROOKLYN
03022004,M,Q,28,BROOKLYN
03172004,M,B,18,BROOKLYN
06232004,M,B,20,BROOKLYN
07222004,M,B,34,BROOKLYN
08252004,M,B,15,BROOKLYN
11082004,M,B,36,BROOKLYN
02022004,M,B,38,BROOKLYN
02102004,M,Q,35,BROOKLYN
03112004,M,Q,18,BROOKLYN
04212004,Z,Z,18,BROOKLYN
05212004,F,B,28,BROOKLYN
01012004,M,B,25,BROOKLYN
01012004,M,B,18,BROOKLYN
01012004,M,B,37,BROOKLYN
01022004,M,B,26,BROOKLYN
01022004,M,B,24,BROOKLYN
01022004,M,B,20,BROOKLYN
01022004,M,B,22,BROOKLYN
01032004,M,B,15,BROOKLYN
01052004,M,B,26,BROOKLYN
01072004,F,B,56,BROOKLYN
01072004,M,Z,25,BROOKLYN
01102004,M,B,45,BROOKLYN
01102004,M,B,41,BROOKLYN
01112004,M,B,18,BROOKLYN
01112004,M,B,16,BROOKLYN
01112004,M,B,29,BROOKLYN
01112004,M,B,19,BROOKLYN
01112004,M,P,30,BROOKLYN
01112004,M,P,21,BROOKLYN
01132004,M,B,22,BROOKLYN
01132004,M,B,46,BROOKLYN
01132004,M,B,40,BROOKLYN
01142004,M,B,37,BROOKLYN
01142004,M,B,38,BROOKLYN
01142004,M,B,32,BROOKLYN
01152004,M,B,16,BROOKLYN
01152004,M,B,23,BROOKLYN
01162004,M,B,30,BROOKLYN
01162004,M,B,20,BROOKLYN
01162004,M,B,15,BROOKLYN
01182004,F,B,40,BROOKLYN
01182004,F,B,29,BROOKLYN
01182004,M,B,15,BROOKLYN
01182004,M,B,15,BROOKLYN
01182004,M,B,15,BROOKLYN
01192004,M,B,14,BROOKLYN
01192004,M,B,27,BROOKLYN
01202004,M,B,22,BROOKLYN
01202004,M,B,36,BROOKLYN
01212004,M,B,26,BROOKLYN
01212004,M,B,24,BROOKLYN
01212004,M,B,19,BROOKLYN
01212004,M,B,26,BROOKLYN
01212004,M,B,26,BROOKLYN
01212004,M,B,35,BROOKLYN
01212004,M,B,26,BROOKLYN
01212004,M,B,46,BROOKLYN
01222004,M,A,30,BROOKLYN
01222004,M,B,28,BROOKLYN
01232004,M,B,32,BROOKLYN
01232004,M,B,36,BROOKLYN
01232004,M,B,28,BROOKLYN
01232004,M,B,30,BROOKLYN
01232004,M,Q,25,BROOKLYN
01242004,Z,Z,17,BROOKLYN
01252004,M,B,15,BROOKLYN
01252004,M,B,19,BROOKLYN
01252004,M,B,17,BROOKLYN
01262004,M,B,33,BROOKLYN
01262004,M,B,20,BROOKLYN
01272004,M,B,20,BROOKLYN
01272004,M,B,18,BROOKLYN
01272004,M,B,24,BROOKLYN
01272004,M,B,23,BROOKLYN
01272004,M,B,21,BROOKLYN
01272004,M,B,20,BROOKLYN
01282004,M,B,26,BROOKLYN
01282004,M,B,17,BROOKLYN
01282004,M,B,28,BROOKLYN
01282004,M,B,59,BROOKLYN
01282004,M,Q,28,BROOKLYN
01292004,M,B,17,BROOKLYN
01292004,M,B,22,BROOKLYN
01292004,M,Z,16,BROOKLYN
01302004,M,B,33,BROOKLYN
01302004,M,B,29,BROOKLYN
01302004,M,B,18,BROOKLYN
01302004,M,B,32,BROOKLYN
01302004,M,B,23,BROOKLYN
01302004,M,B,34,BROOKLYN
01302004,M,B,18,BROOKLYN
01302004,M,B,20,BROOKLYN
01302004,M,Q,41,BROOKLYN
01302004,M,Z,54,BROOKLYN
01302004,Z,Z,39,BROOKLYN
01302004,Z,Z,18,BROOKLYN
01312004,M,B,23,BROOKLYN
01312004,M,B,30,BROOKLYN
01312004,M,Q,20,BROOKLYN
02012004,M,Q,21,BROOKLYN
02012004,M,Q,39,BROOKLYN
02022004,M,B,20,BROOKLYN
02022004,M,Q,23,BROOKLYN
02032004,M,B,46,BROOKLYN
02052004,M,B,22,BROOKLYN
02052004,M,B,19,BROOKLYN
02052004,M,B,18,BROOKLYN
02052004,M,B,18,BROOKLYN
02052004,M,Q,16,BROOKLYN
02052004,M,Q,34,BROOKLYN
02052004,M,Z,16,BROOKLYN
02062004,M,B,46,BROOKLYN
02062004,M,B,15,BROOKLYN
02062004,M,Z,23,BROOKLYN
02072004,M,B,65,BROOKLYN
02072004,M,B,20,BROOKLYN
02072004,Z,Z,23,BROOKLYN
02082004,M,B,17,BROOKLYN
02082004,M,B,18,BROOKLYN
02092004,Z,Z,39,BROOKLYN
02102004,M,B,48,BROOKLYN
02102004,M,Q,33,BROOKLYN
02102004,M,Z,21,BROOKLYN
02112004,M,B,19,BROOKLYN
02112004,M,B,16,BROOKLYN
02112004,Z,Z,20,BROOKLYN
02122004,M,B,35,BROOKLYN
02122004,M,B,16,BROOKLYN
02122004,M,Q,55,BROOKLYN
02122004,Z,Z,35,BROOKLYN
02132004,M,B,24,BROOKLYN
02132004,M,B,32,BROOKLYN
02132004,M,Q,47,BROOKLYN
02132004,M,Q,21,BROOKLYN
02132004,Z,Z,22,BROOKLYN
02142004,M,B,17,BROOKLYN
02142004,M,B,60,BROOKLYN
02162004,F,B,27,BROOKLYN
02162004,M,B,35,BROOKLYN
02162004,M,B,25,BROOKLYN
02162004,M,Q,25,BROOKLYN
02162004,Z,B,21,BROOKLYN
02182004,M,B,47,BROOKLYN
02182004,M,B,18,BROOKLYN
02192004,Z,B,33,BROOKLYN
02192004,Z,Z,32,BROOKLYN
02202004,M,B,56,BROOKLYN
02202004,M,B,20,BROOKLYN
02202004,M,Q,55,BROOKLYN
02202004,Z,Q,19,BROOKLYN
02212004,M,B,18,BROOKLYN
02222004,M,B,42,BROOKLYN
02222004,M,B,22,BROOKLYN
02222004,M,P,27,BROOKLYN
02222004,M,W,23,BROOKLYN
02232004,F,Q,44,BROOKLYN
02242004,M,Q,24,BROOKLYN
02252004,M,B,19,BROOKLYN
02252004,M,B,33,BROOKLYN
02252004,M,P,35,BROOKLYN
02252004,M,Q,25,BROOKLYN
02282004,M,B,39,BROOKLYN
02282004,M,Q,29,BROOKLYN
02282004,M,Q,17,BROOKLYN
02282004,M,Q,19,BROOKLYN
03022004,F,Z,22,BROOKLYN
03022004,M,B,15,BROOKLYN
03032004,M,B,41,BROOKLYN
03032004,M,P,34,BROOKLYN
03032004,M,W,37,BROOKLYN
03042004,M,B,21,BROOKLYN
03042004,M,Z,19,BROOKLYN
03042004,Z,Z,16,BROOKLYN
03052004,M,Q,28,BROOKLYN
03072004,F,B,23,BROOKLYN
03072004,M,B,25,BROOKLYN
03082004,M,P,18,BROOKLYN
03092004,F,B,40,BROOKLYN
03112004,M,B,19,BROOKLYN
03112004,M,B,17,BROOKLYN
03112004,M,Q,35,BROOKLYN
03122004,M,B,18,BROOKLYN
03122004,M,B,22,BROOKLYN
03122004,M,B,24,BROOKLYN
03122004,M,B,17,BROOKLYN
03122004,M,Q,19,BROOKLYN
03132004,M,B,46,BROOKLYN
03132004,M,B,20,BROOKLYN
03132004,M,B,26,BROOKLYN
03132004,M,Q,24,BROOKLYN
03142004,M,B,18,BROOKLYN
03152004,M,P,33,BROOKLYN
03152004,M,P,20,BROOKLYN
03162004,M,B,15,BROOKLYN
03162004,M,Q,29,BROOKLYN
03172004,F,B,48,BROOKLYN
03172004,M,B,43,BROOKLYN
03172004,M,B,40,BROOKLYN
03172004,M,Q,13,BROOKLYN
03182004,M,B,40,BROOKLYN
03182004,M,B,27,BROOKLYN
03192004,M,Z,24,BROOKLYN
03192004,M,Z,21,BROOKLYN
03202004,M,B,18,BROOKLYN
03222004,M,B,23,BROOKLYN
03232004,M,B,33,BROOKLYN
03232004,M,B,42,BROOKLYN
03232004,M,P,26,BROOKLYN
03282004,F,Q,25,BROOKLYN
03282004,M,Q,20,BROOKLYN
03302004,M,B,13,BROOKLYN
03302004,Z,B,20,BROOKLYN
04012004,M,P,50,BROOKLYN
04012004,M,Q,11,BROOKLYN
04032004,M,Q,18,BROOKLYN
04032004,Z,B,18,BROOKLYN
04032004,Z,Z,59,BROOKLYN
04052004,M,Q,49,BROOKLYN
04092004,F,B,36,BROOKLYN
04092004,M,B,27,BROOKLYN
04102004,F,Q,23,BROOKLYN
04102004,M,B,22,BROOKLYN
04102004,M,Q,82,BROOKLYN
04102004,M,Q,33,BROOKLYN
04102004,Z,Q,35,BROOKLYN
04102004,Z,Z,27,BROOKLYN
04132004,M,B,34,BROOKLYN
04152004,M,B,15,BROOKLYN
04182004,M,B,21,BROOKLYN
04202004,M,B,40,BROOKLYN
04232004,M,Q,21,BROOKLYN
04242004,M,B,18,BROOKLYN
04252004,M,B,32,BROOKLYN
04252004,M,B,24,BROOKLYN
04262004,M,Q,20,BROOKLYN
04272004,M,B,34,BROOKLYN
04272004,M,B,19,BROOKLYN
04282004,M,B,25,BROOKLYN
05012004,F,W,31,BROOKLYN
05012004,M,B,29,BROOKLYN
05012004,M,B,23,BROOKLYN
05012004,M,W,26,BROOKLYN
05052004,M,B,17,BROOKLYN
05052004,M,B,20,BROOKLYN
05052004,M,B,16,BROOKLYN
05072004,M,W,19,BROOKLYN
05102004,M,B,24,BROOKLYN
05122004,M,B,42,BROOKLYN
05122004,M,B,35,BROOKLYN
05132004,M,B,13,BROOKLYN
05132004,M,B,13,BROOKLYN
05132004,M,B,12,BROOKLYN
05132004,M,B,13,BROOKLYN
05242004,M,B,17,BROOKLYN
05252004,M,B,22,BROOKLYN
05252004,M,B,16,BROOKLYN
05252004,M,B,23,BROOKLYN
05252004,M,B,20,BROOKLYN
05282004,M,B,50,BROOKLYN
05292004,M,Q,21,BROOKLYN
05292004,M,Q,27,BROOKLYN
05302004,M,B,21,BROOKLYN
05302004,M,B,43,BROOKLYN
05302004,M,P,17,BROOKLYN
05302004,M,Q,23,BROOKLYN
05302004,M,Q,24,BROOKLYN
05302004,Z,B,47,BROOKLYN
05302004,Z,Z,38,BROOKLYN
05312004,M,W,40,BROOKLYN
06052004,M,B,17,BROOKLYN
06052004,M,Q,24,BROOKLYN
06112004,F,P,24,BROOKLYN
06122004,M,B,13,BROOKLYN
06122004,M,B,13,BROOKLYN
06152004,M,B,23,BROOKLYN
06172004,M,B,41,BROOKLYN
06192004,M,B,36,BROOKLYN
06222004,M,B,22,BROOKLYN
06222004,M,B,17,BROOKLYN
06242004,M,B,37,BROOKLYN
06252004,M,B,17,BROOKLYN
06272004,M,B,22,BROOKLYN
06282004,M,B,24,BROOKLYN
06282004,M,B,18,BROOKLYN
06282004,M,Q,13,BROOKLYN
07022004,M,B,20,BROOKLYN
07022004,Z,Q,17,BROOKLYN
07032004,M,Q,25,BROOKLYN
07062004,M,B,21,BROOKLYN
07062004,M,B,16,BROOKLYN
07072004,M,B,14,BROOKLYN
07082004,M,B,34,BROOKLYN
07082004,M,Z,26,BROOKLYN
07162004,M,B,69,BROOKLYN
07162004,M,B,22,BROOKLYN
07162004,M,Z,65,BROOKLYN
07182004,M,B,15,BROOKLYN
07212004,M,B,21,BROOKLYN
07222004,F,W,36,BROOKLYN
07252004,M,B,20,BROOKLYN
07292004,M,B,27,BROOKLYN
07302004,M,B,32,BROOKLYN
08012004,M,B,27,BROOKLYN
08032004,M,B,21,BROOKLYN
08032004,M,B,40,BROOKLYN
08032004,M,B,20,BROOKLYN
08032004,M,B,17,BROOKLYN
08032004,M,B,34,BROOKLYN
08032004,M,B,19,BROOKLYN
08032004,M,Z,28,BROOKLYN
08052004,M,B,26,BROOKLYN
08062004,M,B,30,BROOKLYN
08092004,F,B,41,BROOKLYN
08102004,M,B,47,BROOKLYN
08112004,M,B,16,BROOKLYN
08132004,M,B,18,BROOKLYN
08132004,M,B,17,BROOKLYN
08132004,M,B,15,BROOKLYN
08152004,M,B,21,BROOKLYN
08182004,M,B,24,BROOKLYN
08192004,M,B,16,BROOKLYN
08202004,M,B,47,BROOKLYN
08242004,M,B,24,BROOKLYN
08252004,M,B,33,BROOKLYN
08252004,M,B,27,BROOKLYN
08252004,M,B,17,BROOKLYN
08252004,M,B,27,BROOKLYN
08262004,M,B,29,BROOKLYN
08262004,M,B,18,BROOKLYN
08292004,M,B,15,BROOKLYN
08312004,Z,Z,25,BROOKLYN
09012004,M,B,28,BROOKLYN
09012004,Z,Z,30,BROOKLYN
09072004,M,B,13,BROOKLYN
09102004,M,B,33,BROOKLYN
09102004,M,B,33,BROOKLYN
09122004,M,B,23,BROOKLYN
09192004,M,B,15,BROOKLYN
09212004,M,B,45,BROOKLYN
09212004,M,Q,40,BROOKLYN
09212004,M,Q,38,BROOKLYN
09262004,M,B,24,BROOKLYN
09282004,M,B,17,BROOKLYN
09302004,Z,Z,19,BROOKLYN
10192004,F,B,14,BROOKLYN
10192004,M,B,20,BROOKLYN
10192004,M,B,17,BROOKLYN
10192004,M,B,33,BROOKLYN
10232004,M,B,30,BROOKLYN
10232004,M,B,21,BROOKLYN
10232004,Z,Z,23,BROOKLYN
10242004,M,B,23,BROOKLYN
10272004,M,B,27,BROOKLYN
10282004,M,B,20,BROOKLYN
10302004,M,B,19,BROOKLYN
10302004,M,B,28,BROOKLYN
10312004,M,Z,36,BROOKLYN
11022004,F,B,35,BROOKLYN
11022004,M,B,54,BROOKLYN
11022004,M,B,37,BROOKLYN
11032004,Z,Z,45,BROOKLYN
11052004,M,Q,23,BROOKLYN
11052004,Z,Z,20,BROOKLYN
11092004,M,B,16,BROOKLYN
11092004,M,W,17,BROOKLYN
11112004,M,B,47,BROOKLYN
11112004,M,B,14,BROOKLYN
11112004,M,Q,17,BROOKLYN
11112004,M,Q,14,BROOKLYN
11132004,Z,Z,20,BROOKLYN
12012004,F,W,27,BROOKLYN
12012004,M,W,20,BROOKLYN
12052004,M,B,39,BROOKLYN
12062004,M,B,40,BROOKLYN
12062004,M,B,24,BROOKLYN
03242004,M,P,25,BROOKLYN
11212004,M,B,58,BROOKLYN
11212004,M,B,50,BROOKLYN
01092004,M,B,20,BROOKLYN
02062004,M,B,17,BROOKLYN
02062004,M,B,18,BROOKLYN
02062004,Z,Z,75,BROOKLYN
02182004,M,B,16,BROOKLYN
02282004,F,B,31,BROOKLYN
04052004,M,B,29,BROOKLYN
04102004,M,Q,21,BROOKLYN
07272004,M,B,37,BROOKLYN
01142004,M,B,21,BROOKLYN
01222004,M,Q,24,BROOKLYN
02072004,M,B,21,BROOKLYN
02182004,M,B,15,BROOKLYN
03032004,Z,Z,15,BROOKLYN
04012004,M,Q,19,BROOKLYN
04022004,Z,Z,21,BROOKLYN
04062004,M,Q,19,BROOKLYN
04152004,M,B,12,BROOKLYN
05032004,M,Z,27,BROOKLYN
05232004,M,Z,20,BROOKLYN
12302004,M,B,20,BRONX
01242004,M,B,27,BROOKLYN
01242004,M,B,27,BROOKLYN
02142004,M,B,25,BROOKLYN
03122004,M,Q,34,BROOKLYN
03122004,M,Q,22,BROOKLYN
03132004,M,B,21,BROOKLYN
03292004,M,B,25,BROOKLYN
01012004,M,B,15,BROOKLYN
01012004,M,B,15,BROOKLYN
01012004,M,B,19,BROOKLYN
01032004,M,B,15,BROOKLYN
01032004,M,B,50,BROOKLYN
01102004,M,Q,59,BROOKLYN
01122004,M,B,18,BROOKLYN
01132004,M,B,17,BROOKLYN
01132004,M,B,18,BROOKLYN
01132004,M,B,17,BROOKLYN
01202004,M,B,16,BROOKLYN
01202004,M,B,17,BROOKLYN
01202004,M,Q,19,BROOKLYN
01232004,M,B,21,BROOKLYN
01272004,Z,Z,14,BROOKLYN
01312004,M,B,37,BROOKLYN
02012004,M,B,16,BROOKLYN
02032004,F,Z,22,BROOKLYN
02032004,M,B,18,BROOKLYN
02032004,M,Q,39,BROOKLYN
02052004,M,B,33,BROOKLYN
02062004,M,B,25,BROOKLYN
02072004,M,B,19,BROOKLYN
02072004,M,B,21,BROOKLYN
02072004,M,B,38,BROOKLYN
02072004,M,B,22,BROOKLYN
02102004,Z,B,47,BROOKLYN
02112004,M,B,35,BROOKLYN
02112004,M,P,19,BROOKLYN
02122004,M,B,51,BROOKLYN
02132004,F,Z,54,BROOKLYN
02132004,M,B,20,BROOKLYN
02132004,M,B,44,BROOKLYN
02132004,M,B,15,BROOKLYN
02152004,M,W,30,BROOKLYN
02172004,M,Q,24,BROOKLYN
02182004,M,B,18,BROOKLYN
02182004,M,Z,18,BROOKLYN
02192004,M,B,24,BROOKLYN
02192004,M,B,45,BROOKLYN
02192004,M,P,36,BROOKLYN
02202004,M,B,59,BROOKLYN
02202004,M,B,21,BROOKLYN
02202004,Z,Z,22,BROOKLYN
02222004,M,B,25,BROOKLYN
02252004,M,B,21,BROOKLYN
02262004,M,B,22,BROOKLYN
02262004,M,Q,21,BROOKLYN
02272004,M,B,34,BROOKLYN
02272004,M,W,41,BROOKLYN
03012004,Z,Z,56,BROOKLYN
03022004,M,B,32,BROOKLYN
03042004,M,B,18,BROOKLYN
03072004,Z,B,30,BROOKLYN
03082004,F,B,36,BROOKLYN
03112004,M,Q,40,BROOKLYN
03132004,M,B,26,BROOKLYN
03172004,Z,Z,43,BROOKLYN
03202004,M,B,18,BROOKLYN
03242004,M,B,17,BROOKLYN
03302004,M,B,29,BROOKLYN
04022004,M,Z,49,BROOKLYN
04032004,M,B,33,BROOKLYN
04032004,M,Q,33,BROOKLYN
04052004,M,W,34,BROOKLYN
04132004,M,B,45,BROOKLYN
04202004,M,Q,24,BROOKLYN
04242004,M,Q,24,BROOKLYN
05012004,M,B,19,BROOKLYN
05052004,Z,Z,17,BROOKLYN
05122004,M,B,19,BROOKLYN
05122004,M,B,21,BROOKLYN
05142004,Z,Q,24,BROOKLYN
05232004,M,B,17,BROOKLYN
05242004,M,B,21,BROOKLYN
05242004,M,B,20,BROOKLYN
05242004,M,B,20,BROOKLYN
06032004,M,B,30,BROOKLYN
06032004,M,Q,24,BROOKLYN
06052004,F,B,15,BROOKLYN
06052004,F,W,15,BROOKLYN
06052004,M,B,21,BROOKLYN
06052004,M,B,16,BROOKLYN
06092004,M,Q,19,BROOKLYN
06242004,M,B,27,BROOKLYN
06242004,M,Q,38,BROOKLYN
06282004,M,B,14,BROOKLYN
06302004,M,Q,34,BROOKLYN
07012004,M,B,19,BROOKLYN
07012004,M,B,31,BROOKLYN
07012004,M,B,19,BROOKLYN
07012004,M,P,25,BROOKLYN
07052004,M,W,22,BROOKLYN
07072004,M,W,22,BROOKLYN
07072004,M,W,24,BROOKLYN
07152004,M,B,21,BROOKLYN
07152004,M,Q,17,BROOKLYN
07152004,M,Q,21,BROOKLYN
07152004,M,Q,25,BROOKLYN
07152004,M,Q,17,BROOKLYN
07152004,Z,Z,17,BROOKLYN
07292004,M,B,17,BROOKLYN
07302004,M,B,25,BROOKLYN
08032004,M,B,14,BROOKLYN
08052004,F,B,32,BROOKLYN
08052004,Z,Z,38,BROOKLYN
08102004,M,Q,13,BROOKLYN
08112004,F,B,15,BROOKLYN
08112004,F,B,14,BROOKLYN
08222004,M,B,46,BROOKLYN
08252004,M,B,17,BROOKLYN
08262004,M,B,24,BROOKLYN
08272004,M,B,15,BROOKLYN
08272004,M,W,33,BROOKLYN
08302004,M,B,28,BROOKLYN
09042004,M,Z,20,BROOKLYN
09082004,M,Z,17,BROOKLYN
09282004,M,B,33,BROOKLYN
09302004,M,B,21,BROOKLYN
10152004,M,B,20,BROOKLYN
10212004,F,B,45,BROOKLYN
11092004,M,B,42,BROOKLYN
11112004,M,B,24,BROOKLYN
11152004,M,B,23,BROOKLYN
11162004,M,B,15,BROOKLYN
11202004,M,B,16,BROOKLYN
12092004,M,B,23,BROOKLYN
01032004,M,B,22,BROOKLYN
01072004,M,B,29,BROOKLYN
01292004,M,Q,43,BROOKLYN
01302004,Z,Z,34,BROOKLYN
02012004,F,Z,23,BROOKLYN
02042004,M,B,34,BROOKLYN
02042004,M,B,34,BROOKLYN
02092004,M,B,48,BROOKLYN
02102004,M,B,23,BROOKLYN
02182004,M,B,22,BROOKLYN
03262004,M,Q,61,BROOKLYN
05152004,M,B,21,BROOKLYN
01162004,Z,Z,23,BROOKLYN
01252004,M,B,20,BROOKLYN
01282004,M,Q,32,BROOKLYN
03092004,M,B,26,BROOKLYN
03242004,M,B,23,BROOKLYN
03242004,M,B,30,BROOKLYN
11102004,M,B,31,BROOKLYN
01302004,F,W,43,BROOKLYN
02042004,M,B,20,BROOKLYN
02042004,M,B,33,BROOKLYN
02052004,M,B,28,BROOKLYN
02202004,M,B,64,BROOKLYN
03022004,M,B,47,BROOKLYN
03102004,M,B,33,BROOKLYN
11052004,M,Q,23,BROOKLYN
11052004,Z,Z,25,BROOKLYN
01242004,M,B,20,BROOKLYN
02182004,M,B,15,BROOKLYN
03092004,M,Q,19,BROOKLYN
03292004,M,B,40,BROOKLYN
07242004,M,P,23,BROOKLYN
07292004,M,B,21,BROOKLYN
07292004,M,B,23,BROOKLYN
07292004,M,B,20,BROOKLYN
11232004,M,Q,35,BROOKLYN
01012004,M,B,26,BROOKLYN
01012004,M,B,40,BROOKLYN
01012004,Z,Z,16,BROOKLYN
01012004,Z,Z,23,BROOKLYN
01022004,M,Q,22,BROOKLYN
01032004,M,Q,38,BROOKLYN
01032004,M,Q,21,BROOKLYN
01032004,M,Q,28,BROOKLYN
01072004,F,B,19,BROOKLYN
01072004,F,B,17,BROOKLYN
01142004,M,B,18,BROOKLYN
01142004,M,B,22,BROOKLYN
01162004,M,B,25,BROOKLYN
01162004,Z,Z,23,BROOKLYN
01172004,M,B,17,BROOKLYN
01172004,M,B,17,BROOKLYN
